Master calendar,cardano,avalanche-2,axie-infinity,badger-dao,balancer,binancecoin,bancor,bitcoin,chiliz,compound-governance-token,curve-dao-token,convex-finance,derivadao,dogecoin,polkadot,dydx,enjincoin,ethereum,instadapp,liquity,terra-luna,decentraland,maker,nxm,republic-protocol,rari-governance-token,the-sandbox,havven,solana,sushi,truefi,uma,uniswap,ripple,yearn-finance
28/06/2017,,,,,,,3.45366205,2575.43777,,,,,,0.002778665,,,,317.2936775,,,,,,,,,,,,,,,,0.2809,
29/06/2017,,,,,,,3.257771675,2561.681435,,,,,,0.002649612,,,,300.1821526,,,,,,,,,,,,,,,,0.269185,
30/06/2017,,,,,,,2.870962146,2490.753488,,,,,,0.002582077,,,,284.6910833,,,,,,,,,,,,,,,,0.262806,
1/7/2017,,,,,,,2.765907436,2439.82056,,,,,,0.002337677,,,,262.4780734,,,,,,,,,,,,,,,,0.255292,
2/7/2017,,,,,,,2.925758332,2518.545694,,,,,,0.002464361,,,,286.133607,,,,,,,,,,,,,,,,0.259801,
3/7/2017,,,,,,,2.956654949,2576.714657,,,,,,0.002534553,,,,278.5971953,,,,,,,,,,,,,,,,0.259848,
4/7/2017,,,,,,,2.866444206,2610.997575,,,,,,0.002500355,,,,269.7366306,,,,,,,,,,,,,,,,0.254387,
5/7/2017,,,,,,,2.757348741,2607.219302,,,,,,0.00271891,,,,265.9369455,,,,,,,,,,,,,,,,0.255837,
6/7/2017,,,,,,,2.793390402,2612.670428,,,,,,0.002639793,,,,267.4697236,,,,,,,,,,,,,,,,0.254885,
7/7/2017,,,,,,,2.522027883,2509.21821,,,,,,0.002396495,,,,241.4766205,,,,,,,,,,,,,,,,0.239652,
8/7/2017,,,,,,,2.490536666,2563.195514,,,,,,0.002426646,,,,246.214971,,,,,,,,,,,,,,,,0.236171,
9/7/2017,,,,,,,2.438341424,2519.217392,,,,,,0.002321684,,,,238.7543185,,,,,,,,,,,,,,,,0.234352,
10/7/2017,,,,,,,2.097823492,2363.515682,,,,,,0.001909522,,,,210.5281973,,,,,,,,,,,,,,,,0.20535,
11/7/2017,,,,,,,1.953499849,2353.910661,,,,,,0.001800867,,,,194.3349365,,,,,,,,,,,,,,,,0.186181,
12/7/2017,,,,,,,2.234531577,2387.328912,,,,,,0.001928393,,,,222.1388562,,,,,,,,,,,,,,,,0.205163,
13/07/2017,,,,,,,2.07990381,2364.321266,,,,,,0.001816492,,,,206.4132504,,,,,,,,,,,,,,,,0.202281,
14/07/2017,,,,,,,1.987751005,2228.728791,,,,,,0.00167214,,,,197.9694524,,,,,,,,,,,,,,,,0.189839,
15/07/2017,,,,,,,1.776504176,2033.291088,,,,,,0.001494984,,,,171.7774409,,,,,,,,,,,,,,,,0.171654,
16/07/2017,,,,,,,1.565147013,1927.099066,,,,,,0.001305597,,,,156.4689916,,,,,,,,,,,,,,,,0.144688,
17/07/2017,,,,,,,1.855146691,2181.286081,,,,,,0.001495043,,,,188.3527773,,,,,,,,,,,,,,,,0.176842,
18/07/2017,,,,,,,2.29379009,2303.889355,,,,,,0.001802481,,,,228.50328,,,,,,,,,,,,,,,,0.18925,
19/07/2017,,,,,,,1.901452828,2274.621365,,,,,,0.001686984,,,,199.5905155,,,,,,,,,,,,,,,,0.16227,
20/07/2017,,,,,,,2.059639612,2766.825119,,,,,,0.001897166,,,,223.4613484,,,,,,,,,,,,,,,,0.187339,
21/07/2017,,,,,,,1.976680935,2658.074912,,,,,,0.00192222,,,,217.086474,,,,,,,,,,,,,,,,0.182354,
22/07/2017,,,,,,,2.137071977,2802.347887,,,,,,0.00207779,,,,231.1435289,,,,,,,,,,,,,,,,0.19439,
23/07/2017,,,,,,,2.254650976,2731.604007,,,,,,0.001956574,,,,226.7185993,,,,,,,,,,,,,,,,0.194755,
24/07/2017,,,,,,,2.251054638,2751.34707,,,,,,0.001976392,,,,224.9134071,,,,,,,,,,,,,,,,0.191998,
25/07/2017,,,,,,,2.005492418,2563.747895,,,,,,0.001768435,,,,206.8105048,,,,,,,,,,,,,,,,0.176387,
26/07/2017,,,,,,,1.960432736,2507.389685,,,,,,0.001777127,,,,200.3285558,,,,,,,,,,,,,,,,0.173817,
27/07/2017,,,,,,,2.017400398,2649.441201,,,,,,0.001821949,,,,203.1893218,,,,,,,,,,,,,,,,0.173468,
28/07/2017,,,,,,,1.869426561,2798.829313,,,,,,0.001763603,,,,192.5856839,,,,,,,,,,,,,,,,0.165379,
29/07/2017,,,,,,,1.821019228,2720.102263,,,,,,0.001761356,,,,205.5111192,,,,,,,,,,,,,,,,0.168693,
30/07/2017,,,,,,,1.802104214,2740.323592,,,,,,0.001694988,,,,197.1989635,,,,,,,,,,,,,,,,0.165704,
31/07/2017,,,,,,,1.709551785,2871.368015,,,,,,0.001668329,,,,203.2871963,,,,,,,,,,,,,,,,0.167145,
1/8/2017,,,,,,,2.015775332,2737.763792,,,,,,0.001798722,,,,227.0805671,,,,,,,,,,,,,,,,0.17656,
2/8/2017,,,,,,,2.032071033,2697.850902,,,,,,0.001787244,,,,219.0579293,,,,,,,,,,,,,,,,0.173609,
3/8/2017,,,,,,,2.006166281,2777.367994,,,,,,0.00178699,,,,224.8679566,,,,,,,,,,,,,,,,0.174492,
4/8/2017,,,,,,,2.006189545,2845.897162,,,,,,0.001786177,,,,221.6749595,,,,,,,,,,,,,,,,0.174084,
5/8/2017,,,,,,,2.260172832,3237.070695,,,,,,0.002062528,,,,253.1556661,,,,,,,,,,,,,,,,0.184159,
6/8/2017,,,,,,,2.345612197,3189.732453,,,,,,0.001900004,,,,263.2220862,,,,,,,,,,,,,,,,0.180304,
7/8/2017,,,,,,,2.434585488,3356.709738,,,,,,0.001940625,,,,268.496629,,,,,,,,,,,,,,,,0.178999,
8/8/2017,,,,,,,2.573593924,3410.45008,,,,,,0.001953469,,,,295.1470983,,,,,,,,,,,,,,,,0.191757,
9/8/2017,,,,,,,2.546586809,3330.897825,,,,,,0.001921112,,,,297.0696048,,,,,,,,,,,,,,,,0.183649,
10/8/2017,,,,,,,2.63785503,3367.905387,,,,,,0.001875053,,,,296.7767241,,,,,,,,,,,,,,,,0.180664,
11/8/2017,,,,,,,2.686859259,3562.587663,,,,,,0.001821553,,,,306.8264332,,,,,,,,,,,,,,,,0.179888,
12/8/2017,,,,,,,2.905944501,3800.140625,,,,,,0.001829711,,,,308.6255313,,,,,,,,,,,,,,,,0.17429,
13/08/2017,,,,,,,2.809957763,4023.254522,,,,,,0.001760016,,,,297.1598027,,,,,,,,,,,,,,,,0.168459,
14/08/2017,,,,,,,2.706548278,4175.695291,,,,,,0.001689699,,,,296.3972895,,,,,,,,,,,,,,,,0.17043,
15/08/2017,,,,,,,2.616935917,4149.308759,,,,,,0.00172482,,,,288.4507672,,,,,,,,,,,,,,,,0.162467,
16/08/2017,,,,,,,2.688137787,4262.558791,,,,,,0.001703081,,,,300.0393294,,,,,,,,,,,,,,,,0.160204,
17/08/2017,,,,,,,2.68528553,4286.917435,,,,,,0.001729944,,,,300.5703438,,,,,,,,,,,,,,,,0.160787,
18/08/2017,,,,,,,2.598907853,4097.685802,,,,,,0.001663154,,,,296.1146354,,,,,,,,,,,,,,,,0.158533,
19/08/2017,,,,,,,2.552072865,4115.211988,,,,,,0.001641515,,,,296.6220895,,,,,,,,,,,,,,,,0.155775,
20/08/2017,,,,,,,2.534795961,4001.228632,,,,,,0.001674412,,,,295.1715773,,,,,,,,,,,,,,,,0.159505,
21/08/2017,,,,,,,2.687466421,3935.229933,,,,,,0.001686967,,,,322.2012201,,,,,,,,,,,,,,,,0.193611,
22/08/2017,,,,,,,2.637581705,4008.416685,,,,,,0.001673329,,,,312.1744706,,,,,,,,,,,,,,,,0.24087,
23/08/2017,,,,,,,2.61503741,4069.080239,,,,,,0.001699197,,,,316.7889202,,,,,,,,,,,,,,,,0.248587,
24/08/2017,,,,,,,2.603336646,4167.289177,,,,,,0.001733232,,,,321.7852984,,,,,,,,,,,,,,,,0.220536,
25/08/2017,,,,,,,2.555533057,4199.892032,,,,,,0.001688205,,,,329.025281,,,,,,,,,,,,,,,,0.218694,
26/08/2017,,,,,,,2.589192791,4123.513371,,,,,,0.001670276,,,,329.8657826,,,,,,,,,,,,,,,,0.212467,
27/08/2017,,,,,,,2.806993575,4116.468739,,,,,,0.001695734,,,,343.3413371,,,,,,,,,,,,,,,,0.203322,
28/08/2017,,,,,,,2.822189685,4216.242773,,,,,,0.001746705,,,,344.2011314,,,,,,,,,,,,,,,,0.223638,
29/08/2017,,,,,,,3.0444069,4394.063436,,,,,,0.001821754,,,,366.8095899,,,,,,,,,,,,,,,,0.218175,
30/08/2017,,,,,,,3.138163265,4553.806527,,,,,,0.00207147,,,,378.9063307,,,,,,,,,,,,,,,,0.22681,
31/08/2017,,,,,,,3.11729173,4702.938163,,,,,,0.002068449,,,,382.9344508,,,,,,,,,,,,,,,,0.254085,
1/9/2017,,,,,,,3.199999065,4863.193049,,,,,,0.002482118,,,,386.343057,,,,,,,,,,,,,,,,0.249645,
2/9/2017,,,,,,,2.829271003,4556.597777,,,,,,0.002195914,,,,346.3987755,,,,,,,,,,,,,,,,0.22457,
3/9/2017,,,,,,,2.861900236,4632.462331,,,,,,0.002166926,,,,349.9292404,,,,,,,,,,,,,,,,0.228848,
4/9/2017,,,,,,,2.386322247,4317.185188,,,,,,0.001816174,,,,299.7173319,,,,,,,,,,,,,,,,0.206462,
5/9/2017,,,,,,,2.548844758,4447.875592,,,,,,0.001939193,,,,318.9728041,,,,,,,,,,,,,,,,0.216226,
6/9/2017,,,,,,,2.675646431,4592.250278,,,,,,0.002017204,,,,333.20633,,,,,,,,,,,,,,,,0.22686,
7/9/2017,,,,,,,2.677911161,4584.820275,,,,,,0.001929261,,,,329.4156625,,,,,,,,,,,,,,,,0.223218,
8/9/2017,,,,,,,2.425560267,4285.207939,,,,,,0.001627617,,,,304.4751083,,,,,,,,,,,,,,,,0.211528,
9/9/2017,,,,,,,2.330304375,4245.607341,,,,,,0.001586358,,,,299.6944445,,,,,,,,,,,,,,,,0.210045,
10/9/2017,,,,,,,2.251526997,4132.664642,,,,,,0.001394345,,,,292.7796568,,,,,,,,,,,,,,,,0.212904,
11/9/2017,,,,,,,2.384127133,4164.976212,,,,,,0.00144944,,,,296.4753988,,,,,,,,,,,,,,,,0.214914,
12/9/2017,,,,,,,2.316581351,4130.956285,,,,,,0.001437812,,,,290.586532,,,,,,,,,,,,,,,,0.20922,
13/09/2017,,,,,,,2.851765302,3883.652001,,,,,,0.001383578,,,,277.3336579,,,,,,,,,,,,,,,,0.200845,
14/09/2017,,,,,,,1.62155723,3100.668155,,,,,,0.000857679,,,,214.3117136,,,,,,,,,,,,,,,,0.164177,
15/09/2017,,,,,,,1.855201014,3587.943122,,,,,,0.000881762,,,,246.9218573,,,,,,,,,,,,,,,,0.181167,
16/09/2017,,,,,,0.107250624,1.897231776,3606.275197,,,,,,0.000856852,,,,244.8056118,,,,,,,,,,,,,,,,0.178489,
17/09/2017,,,,,,0.154041291,1.866016745,3553.432316,,,,,,0.000828179,,,,249.666546,,,,,,,,,,,,,,,,0.178507,
18/09/2017,,,,,,0.173491239,2.158932293,4012.285825,,,,,,0.00091688,,,,287.9610957,,,,,,,,,,,,,,,,0.189366,
19/09/2017,,,,,,0.168334191,2.125027059,3898.934732,,,,,,0.000840967,,,,280.4456323,,,,,,,,,,,,,,,,0.183936,
20/09/2017,,,,,,0.166627925,2.130158724,3858.020951,,,,,,0.000838379,,,,279.4176492,,,,,,,,,,,,,,,,0.18244,
21/09/2017,,,,,,0.095817027,1.987523966,3628.058588,,,,,,0.000739243,,,,257.4650745,,,,,,,,,,,,,,,,0.171347,
22/09/2017,,,,,,0.094212981,1.954556394,3622.183039,,,,,,0.000773254,,,,263.4697737,,,,,,,,,,,,,,,,0.173483,
23/09/2017,,,,,,0.088289632,2.143374933,3763.411406,,,,,,0.000939807,,,,283.222159,,,,,,,,,,,,,,,,0.177651,
24/09/2017,,,,,,0.085454539,2.115720718,3672.30508,,,,,,0.00089217,,,,280.6810447,,,,,,,,,,,,,,,,0.175581,
25/09/2017,,,,,,0.102506354,2.19155818,3866.705153,,,,,,0.001137176,,,,288.0857009,,,,,,,,,,,,,,,,0.181323,
26/09/2017,,,,,,0.089657802,2.137533904,3852.935205,,,,,,0.001120093,,,,283.9294531,,,,,,,,,,,,,,,,0.187749,
27/09/2017,,,,,,0.115055132,2.286113717,4134.212415,,,,,,0.001119278,,,,302.1518454,,,,,,,,,,,,,,,,0.203149,
28/09/2017,,,,,,0.139552367,2.298841471,4134.884951,,,,,,0.001074787,,,,294.313838,,,,,,,,,,,,,,,,0.196986,
29/09/2017,,,,,,0.132173288,2.255975841,4130.415246,,,,,,0.001063636,,,,288.1145969,,,,,,,,,,,,,,,,0.193591,
30/09/2017,,,,,,0.171911647,2.295853007,4297.79117,,,,,,0.001125435,,,,297.2689356,,,,,,,,,,,,,,,,0.196932,
1/10/2017,,,,,,0.101168157,2.315597878,4347.578735,,,,,,0.001067179,,,,299.674889,,,,,,,,,,,,,,,,0.203369,
2/10/2017,,,,,,0.10787364,2.195187546,4383.325497,,,,,,0.001062337,,,,295.8400297,,,,,,,,,,,,,,,,0.202849,
3/10/2017,,,,,,0.124432384,2.16120804,4319.069212,,,,,,0.001024131,,,,292.2107207,,,,,,,,,,,,,,,,0.203454,
4/10/2017,,,,,,0.12880577,2.217310063,4231.464187,,,,,,0.00101438,,,,293.0357028,,,,,,,,,,,,,,,,0.213899,
5/10/2017,,,,,,0.13059918,2.15577442,4290.380404,,,,,,0.000989495,,,,293.7193461,,,,,,,,,,,,,,,,0.236733,
6/10/2017,,,,,,0.135643474,2.25047531,4347.54724,,,,,,0.001018784,,,,307.7089806,,,,,,,,,,,,,,,,0.233753,
7/10/2017,,,,,,0.129375326,2.30077932,4405.016201,,,,,,0.001022549,,,,309.5982491,,,,,,,,,,,,,,,,0.238596,
8/10/2017,,,,,,0.129938851,2.238354941,4562.321931,,,,,,0.001046514,,,,307.0581369,,,,,,,,,,,,,,,,0.279843,
9/10/2017,,,,,,,2.183498223,4758.72165,,,,,,0.00095722,,,,295.9010451,,,,,,,,,,,,,,,,0.249302,
10/10/2017,,,,,,0.14007955,2.178077427,4769.477347,,,,,,0.000982085,,,,299.9170114,,,,,,,,,,,,,,,,0.259381,
11/10/2017,,,,,,0.216452824,2.527147186,4807.925895,,,,,,0.001019672,,,,303.2474665,,,,,,,,,,,,,,,,0.264808,
12/10/2017,,,,,,0.239709604,2.160387833,5331.619302,,,,,,0.001056184,,,,302.0199977,,,,,,,,,,,,,,,,0.250161,
13/10/2017,,,,,,0.229889724,2.503576245,5610.493162,,,,,,0.001026306,,,,337.9526134,,,,,,,,,,,,,,,,0.259367,
14/10/2017,,,,,,0.11216452,2.334425439,5679.216222,,,,,,0.001046031,,,,335.3382448,,,,,,,,,,,,,,,,0.258943,
15/10/2017,,,,,,0.109732214,2.259384122,5684.047104,,,,,,0.001058694,,,,335.391355,,,,,,,,,,,,,,,,0.265509,
16/10/2017,,,,,,0.183861634,2.314483584,5728.932751,,,,,,0.001153737,,,,331.9672147,,,,,,,,,,,,,,,,0.255936,
17/10/2017,,,,,,0.109290786,2.213256706,5643.859077,,,,,,0.001068259,,,,317.8982125,,,,,,,,,,,,,,,,0.226969,
18/10/2017,0.026845355,,,,,0.108499996,2.125205256,5592.782224,,,,,,0.001032525,,,,314.4565542,,,,,,,,,,,,,,,,0.219275,
19/10/2017,0.02682995,,,,,0.039817697,2.109436034,5696.380141,,,,,,0.001071418,,,,308.4746839,,,,,,,,,,,,,,,,0.213848,
20/10/2017,0.030299606,,,,,0.101137585,2.028717186,5952.771359,,,,,,0.00103706,,,,302.3564969,,,,,,,,,,,,,,,,0.210527,
21/10/2017,0.028587963,,,,,0.098516658,2.01153273,6043.966731,,,,,,0.000996937,,,,300.693846,,,,,,,,,,,,,,,,0.207555,
22/10/2017,0.027796038,,,,,0.044005391,1.987351055,6003.464019,,,,,,0.001018765,,,,295.4882479,,,,,,,,,,,,,,,,0.203929,
